"SeferId","Plaka","lineId","routeId","SeferBaslangic","SeferBitis","Enlem","Boylam","KonumZamani","Hiz"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.099647","39.449144","16/12/2025 14:44:52","24.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.100542","39.446418","16/12/2025 14:45:02","25.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.100981","39.445046","16/12/2025 14:45:07","25.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.101082","39.442132","16/12/2025 14:45:17","24.44"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.101083","39.442141","16/12/2025 14:45:19","24.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.100272","39.436425","16/12/2025 14:45:41","23.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.105682","39.423466","16/12/2025 14:46:37","22.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.105755","39.423239","16/12/2025 14:46:41","21.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.106881","39.419007","16/12/2025 14:46:59","18.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.106338","39.416489","16/12/2025 14:47:10","21.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.103163","39.408135","16/12/2025 14:47:42","25"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.098847","39.401834","16/12/2025 14:48:14","19.44"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.095441","39.397912","16/12/2025 14:48:41","18.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.094989","39.396994","16/12/2025 14:48:46","17.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.091802","39.391519","16/12/2025 14:49:18","18.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.088954","39.387115","16/12/2025 14:49:50","8.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.087806","39.385571","16/12/2025 14:50:32","16.11"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.085316","39.381382","16/12/2025 14:50:54","20"
