"SeferId","Plaka","lineId","routeId","SeferBaslangic","SeferBitis","Enlem","Boylam","KonumZamani","Hiz"
"3900747","61ACK378","69","137","17/12/2025 15:31:58","17/12/2025 15:54:02","41.005999","39.70109","17/12/2025 15:37:51","4.72"
"3900747","61ACK378","69","137","17/12/2025 15:31:58","17/12/2025 15:54:02","41.006135","39.701426","17/12/2025 15:37:36","0"
"3900747","61ACK378","69","137","17/12/2025 15:31:58","17/12/2025 15:54:02","41.007007","39.703568","17/12/2025 15:37:06","7.5"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.874252","39.425274","17/12/2025 16:43:43","0.28"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.874332","39.42553","17/12/2025 16:43:33","7.5"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.875211","39.427068","17/12/2025 16:43:18","13.33"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.875552","39.42765","17/12/2025 16:43:13","13.33"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.878767","39.430796","17/12/2025 16:42:38","10"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.881093","39.432997","17/12/2025 16:42:08","10.28"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.88156","39.433261","17/12/2025 16:42:03","8.61"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.882181","39.433611","17/12/2025 16:41:43","2.22"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.882336","39.433698","17/12/2025 16:41:38","7.78"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.88272","39.433912","17/12/2025 16:41:33","12.22"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.88326","39.434192","17/12/2025 16:41:28","13.61"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.883846","39.43451","17/12/2025 16:41:23","12.5"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.884364","39.434813","17/12/2025 16:41:18","10.56"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.88493","39.43576","17/12/2025 16:41:08","9.17"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.885286","39.437284","17/12/2025 16:40:54","11.39"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.886223","39.438922","17/12/2025 16:40:38","5"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.886295","39.43902","17/12/2025 16:40:23","0.83"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.886554","39.439376","17/12/2025 16:40:13","9.17"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.887404","39.440302","17/12/2025 16:39:58","5.28"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.888256","39.441102","17/12/2025 16:39:43","9.72"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.888888","39.441871","17/12/2025 16:39:33","8.06"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.889163","39.442511","17/12/2025 16:39:25","4.17"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.89469","39.456608","17/12/2025 16:34:48","14.72"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.895107","39.457325","17/12/2025 16:34:43","12.22"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.89566","39.45822","17/12/2025 16:34:33","3.61"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.895452","39.458578","17/12/2025 16:34:24","0.56"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.895481","39.458609","17/12/2025 16:34:19","5"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.895639","39.458765","17/12/2025 16:34:13","7.78"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.895815","39.459159","17/12/2025 16:34:09","8.61"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.895932","39.459609","17/12/2025 16:34:04","7.22"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.895979","39.459908","17/12/2025 16:33:59","5.83"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.909105","39.480503","17/12/2025 16:28:33","4.17"
"3900886","61ACK378","69","137","17/12/2025 16:28:23","17/12/2025 16:43:43","40.909679","39.480812","17/12/2025 16:28:23","10.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.016199","39.592369","18/12/2025 08:36:32","13.06"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015923","39.593163","18/12/2025 08:36:52","0.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015903","39.593193","18/12/2025 08:37:02","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01598","39.593308","18/12/2025 08:37:07","2.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015905","39.593624","18/12/2025 08:37:12","4.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01548","39.593912","18/12/2025 08:37:24","3.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.013898","39.593709","18/12/2025 08:37:42","11.67"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.013348","39.593637","18/12/2025 08:37:47","11.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.012764","39.593401","18/12/2025 08:37:52","12.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.012296","39.593077","18/12/2025 08:37:57","13.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01133","39.591791","18/12/2025 08:38:07","13.89"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.011002","39.59113","18/12/2025 08:38:18","1.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.010976","39.591077","18/12/2025 08:38:27","0.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01089","39.590903","18/12/2025 08:38:52","4.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.010742","39.590605","18/12/2025 08:38:57","6.67"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.010393","39.590107","18/12/2025 08:39:02","10"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.009954","39.589669","18/12/2025 08:39:07","10.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.00847","39.588511","18/12/2025 08:39:22","13.06"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.008019","39.588159","18/12/2025 08:39:27","13.89"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.006995","39.586964","18/12/2025 08:39:36","15.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003862","39.583107","18/12/2025 08:40:07","16.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003323","39.581797","18/12/2025 08:40:17","10"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003303","39.581703","18/12/2025 08:40:18","8.89"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003207","39.58152","18/12/2025 08:40:27","1.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003259","39.581508","18/12/2025 08:40:42","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003259","39.581508","18/12/2025 08:40:47","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003265","39.581313","18/12/2025 08:40:54","5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.003116","39.580685","18/12/2025 08:41:02","9.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.001504","39.578342","18/12/2025 08:41:22","14.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.999886","39.577579","18/12/2025 08:41:32","19.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.998366","39.576629","18/12/2025 08:41:40","21.39"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.998236","39.57644","18/12/2025 08:41:41","21.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.9976","39.57468","18/12/2025 08:41:49","22.22"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.997367","39.574144","18/12/2025 08:41:51","22.22"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.996723","39.573032","18/12/2025 08:41:56","22.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.995983","39.5719","18/12/2025 08:42:01","24.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.995248","39.570722","18/12/2025 08:42:06","25.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.993548","39.566616","18/12/2025 08:42:22","21.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.992912","39.564835","18/12/2025 08:42:32","16.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.992571","39.564125","18/12/2025 08:42:37","9.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.99241","39.564043","18/12/2025 08:42:43","2.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.99241","39.564043","18/12/2025 08:42:47","1.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.992484","39.563979","18/12/2025 08:42:57","3.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.991996","39.563464","18/12/2025 08:43:04","9.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.991184","39.562992","18/12/2025 08:43:12","14.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.989225","39.561513","18/12/2025 08:43:27","17.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015264","39.59699","18/12/2025 08:26:32","10.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015402","39.596374","18/12/2025 08:26:37","10.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015656","39.595233","18/12/2025 08:26:47","10"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015838","39.594421","18/12/2025 08:26:57","2.22"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015838","39.594421","18/12/2025 08:27:22","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015838","39.594421","18/12/2025 08:27:37","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.015854","39.594349","18/12/2025 08:27:42","2.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.016012","39.593638","18/12/2025 08:27:52","7.22"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.016095","39.593279","18/12/2025 08:27:57","5.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01612","39.593172","18/12/2025 08:28:02","1.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01612","39.593172","18/12/2025 08:28:07","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01612","39.593172","18/12/2025 08:28:22","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.016141","39.59308","18/12/2025 08:28:27","3.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.016405","39.591955","18/12/2025 08:28:37","11.39"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.016988","39.589317","18/12/2025 08:28:52","15.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.017204","39.58836","18/12/2025 08:28:57","15.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.01788","39.585463","18/12/2025 08:29:12","17.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.018369","39.583412","18/12/2025 08:29:22","18.06"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.018668","39.582396","18/12/2025 08:29:27","17.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.019084","39.581225","18/12/2025 08:29:33","17.22"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.020512","39.577967","18/12/2025 08:29:52","16.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021709","39.57469","18/12/2025 08:30:12","15.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021962","39.573057","18/12/2025 08:30:22","11.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.022051","39.572657","18/12/2025 08:30:32","0.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021983","39.571005","18/12/2025 08:31:27","3.33"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021842","39.571605","18/12/2025 08:31:37","5.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021813","39.571775","18/12/2025 08:31:42","1.67"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021689","39.572511","18/12/2025 08:32:32","6.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021649","39.572855","18/12/2025 08:32:42","0.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021643","39.572908","18/12/2025 08:32:52","2.22"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021585","39.573456","18/12/2025 08:33:02","1.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021483","39.574476","18/12/2025 08:33:17","2.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021478","39.574524","18/12/2025 08:33:22","0.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.021429","39.574977","18/12/2025 08:33:32","4.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.02142","39.575256","18/12/2025 08:33:42","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.020996","39.576633","18/12/2025 08:34:27","11.67"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.020692","39.577342","18/12/2025 08:34:32","13.33"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.020342","39.578088","18/12/2025 08:34:37","14.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.019509","39.57995","18/12/2025 08:34:52","10.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.018974","39.581273","18/12/2025 08:35:02","14.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.018166","39.581833","18/12/2025 08:35:07","15.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.017665","39.585964","18/12/2025 08:35:32","13.33"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.017307","39.587538","18/12/2025 08:35:44","3.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.017302","39.587561","18/12/2025 08:35:52","0"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.017235","39.587857","18/12/2025 08:36:02","5.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.017096","39.58847","18/12/2025 08:36:07","10.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","41.016391","39.591544","18/12/2025 08:36:27","13.33"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.93735","39.498345","18/12/2025 08:52:05","19.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.933931","39.495831","18/12/2025 08:52:50","14.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.933239","39.495664","18/12/2025 08:52:55","16.39"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.931665","39.495228","18/12/2025 08:53:05","19.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.930654","39.495027","18/12/2025 08:53:10","20.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.928565","39.494077","18/12/2025 08:53:25","20.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.927708","39.49367","18/12/2025 08:53:30","20"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.925683","39.492298","18/12/2025 08:53:45","15"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.925296","39.491659","18/12/2025 08:53:50","14.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.924827","39.491162","18/12/2025 08:53:55","13.33"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.924335","39.490649","18/12/2025 08:54:00","13.89"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.922821","39.488972","18/12/2025 08:54:15","14.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.922176","39.488678","18/12/2025 08:54:20","15"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.921561","39.488465","18/12/2025 08:54:25","14.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.920933","39.488223","18/12/2025 08:54:30","14.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.920242","39.487994","18/12/2025 08:54:35","15"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.918558","39.487819","18/12/2025 08:54:45","17.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.917908","39.487373","18/12/2025 08:54:49","18.06"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.91776","39.48712","18/12/2025 08:54:50","18.33"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.917155","39.486446","18/12/2025 08:54:55","19.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.915657","39.485029","18/12/2025 08:55:05","20"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.914873","39.484383","18/12/2025 08:55:10","20.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.912077","39.4831","18/12/2025 08:55:25","21.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.910803","39.48189","18/12/2025 08:55:35","17.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.910233","39.481323","18/12/2025 08:55:40","15.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.909444","39.480679","18/12/2025 08:55:50","10.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.909119","39.480511","18/12/2025 08:55:55","7.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.904701","39.476207","18/12/2025 08:56:45","16.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.90399","39.476239","18/12/2025 08:56:50","15.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.904019","39.476241","18/12/2025 08:56:55","15"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900802","39.474117","18/12/2025 08:57:20","15.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.90051","39.473311","18/12/2025 08:57:25","14.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900334","39.472262","18/12/2025 08:57:30","11.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900336","39.471784","18/12/2025 08:57:35","7.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900343","39.471413","18/12/2025 08:57:39","5.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900376","39.471108","18/12/2025 08:57:44","5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900405","39.470851","18/12/2025 08:57:49","5.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900532","39.470073","18/12/2025 08:57:59","6.39"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900438","39.469616","18/12/2025 08:58:04","8.06"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.900242","39.469058","18/12/2025 08:58:09","9.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.899525","39.46787","18/12/2025 08:58:19","13.06"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.899","39.466278","18/12/2025 08:58:29","14.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.89844","39.464787","18/12/2025 08:58:39","10.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.89844","39.4644","18/12/2025 08:58:44","6.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.898259","39.463539","18/12/2025 08:58:54","8.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.89805","39.462854","18/12/2025 08:59:01","8.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.897486","39.462348","18/12/2025 08:59:09","7.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.988463","39.560432","18/12/2025 08:43:32","20.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.988006","39.559324","18/12/2025 08:43:36","21.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.986215","39.554571","18/12/2025 08:43:56","24.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.982914","39.551366","18/12/2025 08:44:16","21.11"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.981775","39.550591","18/12/2025 08:44:21","23.89"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.981168","39.549338","18/12/2025 08:44:26","24.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.979728","39.543848","18/12/2025 08:44:46","25.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.979003","39.540896","18/12/2025 08:44:56","25.83"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.978636","39.539459","18/12/2025 08:45:01","25.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.977881","39.537914","18/12/2025 08:45:07","24.44"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.976392","39.536334","18/12/2025 08:45:16","22.5"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.975759","39.535735","18/12/2025 08:45:21","17.22"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.975456","39.53514","18/12/2025 08:45:28","9.17"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.975353","39.53512","18/12/2025 08:45:31","6.67"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.975327","39.5351","18/12/2025 08:45:36","3.61"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.975071","39.535065","18/12/2025 08:45:56","2.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.975169","39.535158","18/12/2025 08:46:01","0.28"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.969715","39.527729","18/12/2025 08:46:41","21.67"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.967826","39.524383","18/12/2025 08:46:56","24.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.965555","39.520938","18/12/2025 08:47:11","25.56"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.964682","39.519981","18/12/2025 08:47:16","25"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.963889","39.519099","18/12/2025 08:47:21","22.78"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.963484","39.517985","18/12/2025 08:47:26","19.72"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.963465","39.516346","18/12/2025 08:47:36","6.94"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.96337","39.51624","18/12/2025 08:47:41","6.67"
"3903530","61ACK378","69","137","18/12/2025 08:01:04","18/12/2025 08:59:09","40.960336","39.512417","18/12/2025 08:48:31","16.94"
